n_sites,n_defects,defect_density,defect_strength,arrangement_mode,defect_sites,mean_defect_distance,clustering_index,energy_gap,energy_bandwidth,mean_ipr,max_ipr,transport_descriptor,trial
40,3,0.075,3.446976238638121,random,2;3;31,14.5,0.06451612903225806,0.11681143153292428,6.659466695225429,0.10993776815581682,0.7560247203677826,0.8439261764407716,120
40,5,0.125,1.1054805581705782,spread,0;9;19;29;39,9.75,0.09302325581395349,0.18574015863385318,4.229785706651164,0.06833852369204137,0.19619634230810992,0.8379851820304302,121
40,5,0.125,3.0994239835378,spread,0;9;19;29;39,9.75,0.09302325581395349,0.22064453079466118,5.608811026920337,0.12986153911192883,0.8114352362587656,0.7969006689835314,122
40,3,0.075,3.3951069858224026,spread,0;19;39,19.5,0.04878048780487805,0.15205154432286605,5.917184031842791,0.12281053634367592,0.8403416844937572,0.834856573438155,123
40,9,0.225,1.8029155061704185,spread,0;4;9;14;19;24;29;34;39,4.875,0.1702127659574468,0.11548015362804342,4.52599225783639,0.0958461700280228,0.5549221414260039,0.7570904339138782,124
40,4,0.1,2.602941427807783,spread,0;13;26;39,13.0,0.07142857142857142,0.07310409850796207,5.2341059578003115,0.07659380135524738,0.38213055486080183,0.8499109878431794,125
40,3,0.075,1.7772177637738837,clustered,36;37;38,1.0,0.5,0.16447551416019124,5.3502469114518165,0.06139469591421372,0.38303881866259104,0.879975948141428,126
40,3,0.075,3.2023671197410497,spread,0;19;39,19.5,0.04878048780487805,0.15226221732961243,5.752466982744618,0.12050481489214397,0.822303343049061,0.8364667273131962,127
40,6,0.15,2.9068276720813238,random,5;14;25;27;36;39,6.8,0.12820512820512822,0.06423714981412765,5.661262366310848,0.1784356103313685,0.7187646320568949,0.7527651263056382,128
40,7,0.175,1.0731295649040355,spread,0;6;13;19;26;32;39,6.5,0.13333333333333333,0.10573978738602685,4.193870175304282,0.06806485923714131,0.24998948827087727,0.8044632527169111,129
40,4,0.1,3.4270650169258325,spread,0;13;26;39,13.0,0.07142857142857142,0.05842567568093182,5.917480249106349,0.10295102649134333,0.8430728245423176,0.831289036692298,130
40,10,0.25,2.4458929980995694,random,4;13;15;16;18;22;25;26;32;37,3.6666666666666665,0.2142857142857143,0.021589843508761586,5.693044253793399,0.204126470877958,0.6192552379798063,0.6876980923098319,131
40,5,0.125,3.6748626775467526,random,1;7;9;24;33,8.0,0.1111111111111111,0.09693969618458054,6.333261327586866,0.17623269052241597,0.7928216432009968,0.7685020575363215,132
40,7,0.175,2.226514915477333,random,2;8;9;25;31;32;33,5.166666666666667,0.16216216216216214,0.28436625862659204,5.755567412259417,0.14077484865730458,0.588584292610161,0.7600084475094351,133
40,7,0.175,1.7831293472641434,random,12;13;18;25;31;32;35,3.8333333333333335,0.2068965517241379,0.14599357455111406,5.093984253067807,0.13695536983894668,0.46226141259056697,0.7622210503416424,134
40,7,0.175,3.683432853549725,random,4;12;14;19;22;30;39,5.833333333333333,0.14634146341463417,0.10021547969565603,6.274040347847166,0.2517839007373962,0.8627097594478781,0.7008769859844759,135
40,10,0.25,2.7079128412765985,spread,0;4;8;13;17;21;26;30;34;39,4.333333333333333,0.1875,0.022044033106834338,5.125660763356384,0.13766242794601422,0.7598127909084144,0.7206363592910539,136
40,6,0.15,1.6859947246336173,random,0;6;9;11;23;37,7.4,0.11904761904761904,0.10904063324582314,4.7898287431464865,0.13215073508267372,0.4770331933988928,0.7799394974690863,137
40,7,0.175,0.5256005970255547,clustered,9;10;11;12;13;14;15,1.0,0.5,0.1483745810659407,4.413106280880877,0.051683129447219235,0.14576993309553504,0.8152064506264387,138
40,4,0.1,2.7181942057424204,spread,0;13;26;39,13.0,0.07142857142857142,0.07068205624334034,5.325882708727674,0.08419438568308275,0.5229708280474589,0.8444559542673111,139
40,8,0.2,2.6712519838031543,spread,0;5;11;16;22;27;33;39,5.571428571428571,0.15217391304347827,0.054396395148421206,5.154230744137246,0.14029835520472078,0.754301866776334,0.7461025346459202,140
40,10,0.25,3.1650139711440266,clustered,20;21;22;23;24;25;26;27;28;29,1.0,0.5,0.20060715958382414,7.069070121538896,0.08828605655002074,0.13907758917553376,0.7472244032624151,141
40,10,0.25,3.0224358135142304,random,2;4;15;19;25;28;29;30;32;37,3.888888888888889,0.20454545454545453,0.18434950460403998,6.493128235753202,0.24256802795129642,0.5546421180069414,0.6699862125363915,142
40,4,0.1,3.068137241032707,random,13;24;28;35,7.333333333333333,0.12000000000000002,0.08103656150912686,5.634297896635527,0.16364111753576835,0.7127374108921849,0.7913639293014649,143
40,3,0.075,3.220700946352125,spread,0;19;39,19.5,0.04878048780487805,0.1522415583847474,5.768021404836224,0.1207370886439019,0.824143200258678,0.8363042423766505,144
40,6,0.15,3.9493905932322417,spread,0;7;15;23;31;39,7.8,0.11363636363636363,0.26696439170743336,6.303357457653045,0.1354003524737049,0.8795012608155346,0.7779677343914971,145
40,6,0.15,3.922709426758441,random,2;3;8;14;24;29,5.4,0.15625,0.015431813008601303,7.048212335532505,0.17980700748297207,0.46051278029178416,0.7519888182066186,146
40,6,0.15,0.6293975452041098,spread,0;7;15;23;31;39,7.8,0.11363636363636363,0.18208472759311412,4.058327328637886,0.05026141579071919,0.11007652877080505,0.8331518341287435,147
40,3,0.075,0.6704446530984794,clustered,14;15;16,1.0,0.5,0.15773194511458888,4.366545629133544,0.05139982483760327,0.22929789549775775,0.8877842289652107,148
