sample_id,n_sites,n_defects,defect_density,defect_strength,defect_sites,mean_defect_distance,clustering_index,mean_energy,energy_gap,energy_bandwidth,mean_ipr,max_ipr,transport_descriptor
248,40,8,0.2,2.0268480542809306,5;7;11;19;24;29;32;34,4.142857142857143,0.19444444444444442,0.4053696108561862,0.2318176743974411,4.948528642027735,0.16716794032941779,0.4738087203263193,0.7314390357625348
249,40,7,0.175,0.17190743121325586,8;10;13;17;28;32;38,5.0,0.16666666666666666,0.030083800462319732,0.15117439547284242,4.00925943759419,0.04023982354551854,0.06480635701176388,0.8228828422380478
250,40,4,0.1,3.26102689107321,9;16;20;25,5.333333333333333,0.15789473684210528,0.3261026891073208,0.13370385122392586,5.80138369414631,0.14791439321787778,0.35274273513216203,0.801337019137503
251,40,3,0.075,2.4532832342016735,1;4;27,13.0,0.07142857142857142,0.18399624256512545,0.1302648545276885,5.21374279714835,0.10322178724420787,0.6203484470035023,0.8487366392527351
252,40,9,0.225,3.7253343707121642,1;5;6;7;8;16;17;21;30,3.625,0.21621621621621623,0.8382002334102371,0.052283208829557615,7.308335168517603,0.23971962694364501,0.7959554796687452,0.6827245171054671
253,40,7,0.175,3.885769628665231,0;10;19;33;36;38;39,6.5,0.13333333333333333,0.6800096850164152,0.14973270716255976,6.973949342061097,0.1921080922095521,0.875770267973975,0.7314710560916778
254,40,3,0.075,2.493930197655145,3;20;30,13.5,0.06896551724137931,0.1870447648241358,0.15840511040134914,5.165720597983188,0.10170197113140804,0.6288207216303929,0.8498328587301441
255,40,12,0.3,2.959185450782227,2;5;12;14;17;18;20;23;26;27;28;33,2.8181818181818183,0.2619047619047619,0.887755635234668,0.05631763854109317,6.328333630151295,0.2541110271337699,0.6976938885914711,0.6434546712175958
256,40,1,0.025,0.7817488063087198,14,0.0,,0.01954372015771788,0.15780323725113615,4.134120240998079,0.048149011214068414,0.20618865919231022,0.9318370417810722
257,40,5,0.125,3.4522884203337023,7;17;23;26;37,7.5,0.11764705882352941,0.43153605254171296,0.32730632214920596,5.971469213894672,0.17438269495787379,0.758755508243139,0.7695962120169841
258,40,8,0.2,0.6873333202477137,6;8;12;19;22;24;28;29,3.2857142857142856,0.23333333333333334,0.1374666640495426,0.1836379827356095,4.2290522725221065,0.06906639826516982,0.1535273362647647,0.7879808348617637
259,40,6,0.15,1.2119773616192362,3;12;13;24;32;36,6.6,0.13157894736842105,0.18179660424288543,0.13840032251090786,4.6015627245082005,0.10029021624542774,0.34470688287653317,0.7998143047163567
260,40,7,0.175,0.5520055747450727,0;11;12;19;27;30;33,5.5,0.15384615384615385,0.09660097558038772,0.15875556998457385,4.138333152070469,0.058761500063885384,0.20066020989797106,0.8105294256209316
261,40,5,0.125,0.28475277624501016,5;11;18;25;31,6.5,0.13333333333333333,0.035594097030626236,0.15525174349897622,4.002378077438955,0.040213927074005965,0.0698195920852421,0.8582115067154421
262,40,7,0.175,2.4961058154872244,5;7;9;15;16;26;39,5.666666666666667,0.15,0.43681851771026414,0.3140372513648715,5.729945554833158,0.1740420878252808,0.7233956545676193,0.7412667173431534
263,40,4,0.1,1.0683475667526416,12;13;25;30,6.0,0.14285714285714285,0.10683475667526418,0.11664502237487145,4.500831118302695,0.0740140583758244,0.31053619388383913,0.8517785565391252
264,40,5,0.125,2.4147108105245496,11;14;16;29;32,5.25,0.16,0.30183885131556865,0.27511925659029807,5.304244041286316,0.14002720669704832,0.4987638150430457,0.7904968325629714
265,40,2,0.05,1.4448419116554676,0;25,25.0,0.038461538461538464,0.07224209558277328,0.1279767224771614,4.452841780409434,0.06693225422761055,0.39320552168358003,0.895309448012608
266,40,11,0.275,3.925918764279714,0;3;12;22;24;26;29;32;33;36;38,3.8,0.20833333333333334,1.0796276601769212,0.1265251061206859,7.042266541987656,0.27684511288114616,0.812095983784736,0.644394206418839
267,40,9,0.225,1.3632149246052248,1;5;12;13;15;19;30;33;36,4.375,0.18604651162790697,0.3067233580361755,0.1026776723922945,4.770994743165723,0.1229981447301463,0.2962527588405577,0.7418407836163516
268,40,1,0.025,3.9143784085731217,19,0.0,,0.09785946021432793,0.15094239265711232,6.3740352715902455,0.08435251648801308,0.7983248127057275,0.901426719764245
269,40,4,0.1,1.1366567117727562,0;5;8;17,5.666666666666667,0.15,0.11366567117727558,0.1114435984579106,4.3768379935065465,0.07631318494623082,0.30687104856595937,0.8501137390938195
270,40,10,0.25,1.1900007569237394,0;1;2;14;15;18;19;27;34;39,4.333333333333333,0.1875,0.2975001892309348,0.08752361394942931,4.679076571684041,0.09747536105156869,0.31768958163743294,0.7421285976016666
271,40,5,0.125,1.2754624832087242,12;14;21;30;31,4.75,0.17391304347826086,0.1594328104010905,0.0662097798069679,4.661993924199502,0.09343137221812528,0.3465585580311334,0.8207273899879349
272,40,3,0.075,2.7521362480907765,1;15;39,19.0,0.05,0.2064102186068082,0.21738448321878273,5.385851837297143,0.11184565078155932,0.7667435538086929,0.8425695450301242
273,40,6,0.15,1.919386126239538,6;10;14;18;20;24,3.6,0.2173913043478261,0.2879079189359307,0.34656749152393646,4.945914485300867,0.11289058417999939,0.29345779207310835,0.7918342353065405
274,40,8,0.2,0.5833584123194234,1;2;3;8;10;11;21;29,4.0,0.2,0.11667168246388462,0.11456965840109343,4.238136400346949,0.057608529513370574,0.16073844968985518,0.7951600013296254
275,40,12,0.3,2.179674258343662,4;6;8;10;11;20;23;28;32;34;38;39,3.1818181818181817,0.2391304347826087,0.6539022775030985,0.10288167513599333,5.433688898163598,0.20371687098163802,0.5248311425039694,0.6650188072620296
276,40,10,0.25,1.1894837675555436,0;2;5;10;11;14;20;22;34;39,4.333333333333333,0.1875,0.2973709418888859,0.21422312240995786,4.6050025113437805,0.11536675444970963,0.3127920291596147,0.7324039469549226
277,40,4,0.1,1.3789031457697456,7;14;16;34,9.0,0.1,0.13789031457697465,0.22198038532977377,4.5845542631651055,0.09403741683477704,0.3768448285377977,0.8374946931318595
278,40,4,0.1,3.9641580856493763,0;3;9;22,7.333333333333333,0.12000000000000002,0.3964158085649377,0.15279637947680977,6.420142825753144,0.16589187419806048,0.814739892734276,0.7899568836663066
279,40,5,0.125,3.0825510829373295,1;19;21;31;33,8.0,0.1111111111111111,0.38531888536716624,0.3124531466827734,5.8478233286596035,0.13713996042744486,0.7374907847368234,0.792305157394219
280,40,9,0.225,3.103353800819591,4;5;15;27;29;30;32;35;38,4.25,0.19047619047619047,0.6982546051844081,0.05318636946299904,6.332606676152036,0.1950297594797411,0.7172305940127738,0.7042105937035937
281,40,1,0.025,2.6592956276095023,3,0.0,,0.0664823906902376,0.15114811979081305,5.3200365782024575,0.06181915697575502,0.6558239343392798,0.920116280230703
282,40,2,0.05,3.2169693944703157,1;26,25.0,0.038461538461538464,0.1608484697235158,0.13857831197642528,5.772929632883303,0.10111770623982656,0.7515979804097176,0.8687208915120777
283,40,10,0.25,3.529705760601972,3;10;11;16;18;27;28;34;37;38,3.888888888888889,0.20454545454545453,0.8824264401504929,0.18954863084046414,6.641739845090731,0.2868683519248834,0.8245515029153102,0.650673819099423
284,40,3,0.075,1.3784501107065454,10;33;35,12.5,0.07407407407407407,0.10338375830299087,0.15300419033168797,4.59383272850367,0.07357758579353699,0.3751320557078692,0.8706420988610127
285,40,9,0.225,1.1012148699871482,1;6;9;13;14;16;19;34;38,4.625,0.17777777777777778,0.24777334574710835,0.1817277378976557,4.5985582182526485,0.1024345044502023,0.2623038383749945,0.7533328361192334
286,40,9,0.225,1.1274523259919325,0;5;6;17;21;26;31;34;37,4.625,0.17777777777777778,0.2536767733481847,0.1814337556072865,4.53392062158652,0.08911585918248865,0.3182834691448642,0.7609679108675393
287,40,2,0.05,2.2990633735381247,36;37,1.0,0.5,0.11495316867690626,0.16718281062254015,5.5940446249950675,0.061154444534504374,0.4171526638268163,0.8999649012959037
288,40,5,0.125,2.0977475873158458,2;9;13;23;25,5.75,0.14814814814814814,0.26221844841448083,0.03863235345336466,5.064886733704764,0.14194052306229757,0.5590284491009933,0.7893030349861406
289,40,4,0.1,3.589441468687454,2;9;15;25,7.666666666666667,0.11538461538461536,0.35894414686874543,0.11410402341935874,6.067914152892955,0.14959716917134197,0.7700401182943885,0.800257894840735
290,40,4,0.1,1.826358459125007,4;6;9;12,2.6666666666666665,0.27272727272727276,0.1826358459125008,0.11912122159134614,4.918829034251166,0.08775240694143115,0.2818002365666365,0.8419263090150999
291,40,6,0.15,3.6971947903294127,3;5;25;27;30;38,7.0,0.125,0.5545792185494121,0.2865807219922689,6.375291156000631,0.18842241804300866,0.7945900926462113,0.7471482743558365
292,40,12,0.3,0.3619071431663943,2;3;11;12;13;18;22;26;27;30;33;37,3.1818181818181817,0.2391304347826087,0.10857214294991828,0.13889418830649922,4.075916405748344,0.053652538992708186,0.15300472789402866,0.7387420118490146
293,40,8,0.2,0.6322351607735925,1;3;12;17;22;25;35;37,5.142857142857143,0.1627906976744186,0.12644703215471842,0.1583201946870105,4.112557951425467,0.06100324774923146,0.17660242452680244,0.7930193691292255
294,40,11,0.275,1.6137999548544537,2;9;10;11;14;16;18;28;29;30;38,3.6,0.2173913043478261,0.4437949875849748,0.19983769401265083,5.133843250141814,0.1576024820399597,0.49305561820977506,0.6980303416590806
295,40,3,0.075,1.577585029757033,13;21;27,7.0,0.125,0.11831887723177734,0.1974994721724546,4.513982417164278,0.08703223248920419,0.38600239475267606,0.8605613269933892
296,40,4,0.1,3.195323234600065,10;11;21;37,9.0,0.1,0.31953232346000643,0.08413113543938416,6.397984802053127,0.15276230644855146,0.731364143687724,0.79823602199119
297,40,5,0.125,0.4618632710942838,2;16;26;27;38,9.0,0.1,0.05773290888678547,0.1507139132564596,4.114847153153086,0.05355023847474483,0.17958109500422356,0.8485001040720836
298,40,6,0.15,2.552897266934831,1;4;19;26;29;39,7.6,0.11627906976744186,0.38293459004022445,0.1984658394468099,5.279487298759285,0.15556873770617874,0.7339470680045319,0.7659497130399674
299,40,12,0.3,2.844733008706876,1;3;13;17;18;21;23;27;28;30;33;36,3.1818181818181817,0.2391304347826087,0.8534199026120627,0.08131628949621084,6.046150475520856,0.26404165248598777,0.6825022320410055,0.6393691615632717
300,40,4,0.1,0.8792002295667171,3;7;19;26,7.666666666666667,0.11538461538461536,0.08792002295667165,0.17314981678225488,4.1917760432402735,0.06534735319567084,0.14940944359434694,0.8581132460272489
301,40,4,0.1,1.2997510931541083,6;7;10;37,10.333333333333334,0.08823529411764705,0.12997510931541084,0.15720111825918298,4.733276260489474,0.07918686647116083,0.38401850109191576,0.8480420096541643
302,40,8,0.2,1.9393967434350767,1;2;9;23;26;35;37;38,5.285714285714286,0.1590909090909091,0.3878793486870153,0.1558921561151501,5.262697070151213,0.14293482553756293,0.5168198737711237,0.7446377746587296
303,40,3,0.075,2.134685435324777,17;18;34,8.5,0.10526315789473684,0.16010140764935826,0.2885029125744383,5.4244984818114705,0.0925337028998232,0.5593029270400762,0.8565063239855801
304,40,7,0.175,1.4732698483095814,10;14;21;23;24;34;39,4.833333333333333,0.17142857142857143,0.2578222234541766,0.085213853508678,4.85259057802316,0.12158332613304265,0.42782793852705503,0.7712577972002933
305,40,2,0.05,3.079896608343033,10;11,1.0,0.5,0.15399483041715173,0.13601751904924295,6.313484349597921,0.08249243087680236,0.4433285082644849,0.8830081091365672
306,40,10,0.25,2.3371986083032654,1;2;15;19;28;29;30;34;37;38,4.111111111111111,0.1956521739130435,0.5842996520758164,0.1169526395837373,5.844158719051433,0.17288815852565573,0.5821457046725248,0.7027959253214695
307,40,6,0.15,2.7900712089319395,5;12;14;17;21;29,4.8,0.1724137931034483,0.41851068133979075,0.06788692860744136,5.572875611067035,0.17538350060835076,0.4042375442919705,0.7544986032653946
308,40,3,0.075,0.3696457855283199,14;32;38,12.0,0.07692307692307693,0.027723433914623986,0.15475816440375528,4.018064377953534,0.04114020075679402,0.061618508643776694,0.8959447919911444
309,40,4,0.1,2.922606631748167,2;6;20;26,8.0,0.1111111111111111,0.29226066317481675,0.36646244804749994,5.516163090232157,0.12433701431462607,0.361765839666632,0.8167685762239181
310,40,1,0.025,3.4639364215924693,2,0.0,,0.08659841053981183,0.1641786449692066,5.99200704459067,0.06340812988375435,0.7599111979790301,0.918772997503063
311,40,9,0.225,2.0067033757356154,0;2;3;10;21;26;32;34;37,4.625,0.17777777777777778,0.4515082595405134,0.065635234735264,5.294208382891698,0.166237526358884,0.5318032669677704,0.7187845217323728
312,40,1,0.025,3.9574585640496194,20,0.0,,0.09893646410124053,0.15092759589474022,6.412433259663074,0.08456756300758689,0.8017134618921223,0.9012520132522678
313,40,5,0.125,2.694334465856073,2;5;21;31;36,8.5,0.10526315789473684,0.33679180823200905,0.08732016240442508,5.391694276921367,0.14392433768149643,0.6603094695934452,0.7880690521131787
314,40,12,0.3,2.4482656281503665,2;8;10;12;13;17;18;19;22;26;35;36,3.090909090909091,0.24444444444444444,0.7344796884451099,0.14687883196894747,5.8997739681023535,0.2147875307609135,0.6271529628505292,0.6601585896985014
315,40,7,0.175,3.072780258383695,3;4;9;15;24;32;35,5.333333333333333,0.15789473684210528,0.5377365452171464,0.044020595683544717,6.2150960113700995,0.21652680181104111,0.7124266348802125,0.7186350982952842
316,40,3,0.075,0.38026244677974425,1;10;37,18.0,0.05263157894736842,0.028519683508480866,0.15381237908076345,4.025633275312886,0.04179945783810089,0.09775632473511119,0.8954159074681133
317,40,11,0.275,3.189856264964569,0;7;10;11;12;17;19;22;24;27;39,3.9,0.2040816326530612,0.8772104728652564,0.02984854791825986,6.657441437847506,0.24487841955777326,0.8210291967051393,0.6579473641654586
318,40,9,0.225,3.900902611679313,7;9;13;15;20;22;24;29;30,2.875,0.25806451612903225,0.8777030876278454,0.03871655361619797,7.011042230164892,0.2218513902791474,0.46002546262304317,0.6911559865226141
319,40,6,0.15,0.3627597900187243,7;13;14;18;19;34,5.4,0.15625,0.05441396850280868,0.15664004860975184,4.104506063720531,0.049878600619203746,0.10989494345767178,0.8334176469885742
320,40,11,0.275,3.32997162470841,3;5;6;23;26;27;31;32;35;36;37,3.4,0.22727272727272727,0.9157421967948125,0.15069791022210477,6.824660862935383,0.24558366659437264,0.7392886056416833,0.65764220803429
321,40,11,0.275,0.889380590064673,2;7;10;15;18;21;23;25;27;32;36,3.4,0.22727272727272727,0.244579662267785,0.08403068320812462,4.251143702403207,0.07687643864234564,0.17430328751035926,0.7397125738830642
322,40,9,0.225,2.6020340930293404,1;2;11;16;17;18;20;29;39,4.75,0.17391304347826086,0.5854576709316015,0.1343822070102883,6.076404440399368,0.20762538190960367,0.7426194354850616,0.6980191839593544
323,40,4,0.1,0.49465413033799616,24;29;30;37,4.333333333333333,0.1875,0.04946541303379953,0.13962746589831146,4.155935523405952,0.05144556607660923,0.16527921153445477,0.8684735340180786
324,40,2,0.05,3.5046501400666576,10;33,23.0,0.041666666666666664,0.17523250700333287,0.15288346606681075,6.0174123406217,0.11663931020269121,0.7618450592057728,0.8571629562407429
325,40,7,0.175,2.4063141780316677,3;7;8;11;14;22;23,3.3333333333333335,0.23076923076923073,0.42110498115554174,0.18485037840818874,5.670446875741085,0.1591597574651285,0.611017886089235,0.7495354243782438
326,40,4,0.1,2.127039272813788,12;17;27;33,7.0,0.125,0.21270392728137882,0.165154287038424,4.880000485810377,0.11612052865600128,0.29066044169493144,0.8222869168281803
327,40,4,0.1,1.5561958187088314,1;12;13;31,10.0,0.09090909090909091,0.15561958187088315,0.07999415576129254,4.920396265294562,0.0917030752296933,0.47881855155966885,0.8391352013648671
328,40,12,0.3,1.6683384921238602,1;3;7;8;11;12;15;27;31;32;34;38,3.3636363636363638,0.22916666666666669,0.5005015476371579,0.1969205380602968,5.038011988458959,0.15846331687293663,0.4403752490114095,0.6856531723705475
329,40,3,0.075,2.136351644115107,1;36;37,18.0,0.05263157894736842,0.160226373308633,0.17005212681074727,5.4461347717680875,0.07488586488734597,0.6034437525017485,0.8696515285001523
330,40,12,0.3,2.1764197468801907,1;6;7;16;17;19;23;26;27;30;33;37,3.272727272727273,0.23404255319148934,0.6529259240640573,0.22191102253475498,5.4234520874467975,0.22183307977621478,0.6111238133915996,0.657102288870636
331,40,10,0.25,0.9390117505052702,3;4;9;14;15;19;23;28;31;39,4.0,0.2,0.2347529376263176,0.14386348878350025,4.352293123026553,0.09254958414825533,0.26030106949149606,0.7448514466856159
332,40,5,0.125,0.6888732125967638,5;14;21;31;39,8.5,0.10526315789473684,0.08610915157459546,0.17076219256933317,4.081055414188367,0.05660221221229369,0.11937148884821057,0.8463085035425898
333,40,12,0.3,0.14834913427160423,1;8;19;20;22;23;24;26;27;30;32;36,3.1818181818181817,0.2391304347826087,0.04450474028148116,0.15491659720458772,4.046640701350197,0.04032088858498114,0.0754375078632472,0.7460899912227223
334,40,10,0.25,1.2464458366058269,0;5;9;10;12;15;16;18;31;34,3.7777777777777777,0.20930232558139536,0.31161145915145666,0.16906055061488717,4.7233113360671055,0.111054253800804,0.3417317291651076,0.7347245689930846
335,40,7,0.175,1.1233150436611357,4;8;17;18;24;29;38,5.666666666666667,0.15,0.19658013264069873,0.196616119669375,4.506218625271741,0.0997415868748398,0.342393662500493,0.78447272003701
336,40,4,0.1,3.012253687868382,1;17;32;33,10.666666666666666,0.08571428571428572,0.30122536878683814,0.20695644559160947,6.226242361222836,0.14307422702495137,0.7297036558232413,0.8044571902945
337,40,3,0.075,0.2608868267755939,19;24;26,3.5,0.2222222222222222,0.019566512008169546,0.15639226494224007,4.03494590419875,0.0418244296902598,0.08196882840124019,0.8953958862426926
338,40,9,0.225,2.817227286570758,0;2;3;13;15;22;25;35;39,4.875,0.1702127659574468,0.6338761394784207,0.037404752085268056,6.012256096187657,0.22156509708196265,0.7692757400292609,0.6912927748756126
339,40,10,0.25,0.7473723547994066,0;4;10;13;14;26;29;32;33;38,4.222222222222222,0.19148936170212766,0.18684308869985156,0.1664764526905393,4.293609322594698,0.0820385074754247,0.21009250772054605,0.7507290475372759
340,40,3,0.075,3.5832081936731264,3;16;17,7.0,0.125,0.2687406145254844,0.06311271165401851,6.783132625136134,0.12423126610624427,0.7696643424899853,0.8338675185203238
341,40,10,0.25,1.881307833580596,3;4;10;14;18;20;26;27;33;36,3.6666666666666665,0.2142857142857143,0.4703269583951489,0.1998927364682701,5.031303351745809,0.1616907764534539,0.3929011264252767,0.7083704283400282
342,40,9,0.225,2.0220674202682507,1;3;5;9;16;17;23;24;31,3.75,0.21052631578947367,0.4549651695603564,0.11822388884020507,5.2480660833718575,0.15994104185278357,0.5352233867765135,0.7220523977412014
343,40,4,0.1,3.457456057231876,3;5;10;28,8.333333333333334,0.10714285714285714,0.34574560572318763,0.28694117209393893,6.160482175520803,0.1593133792591166,0.7570960543741866,0.7940835192176893
344,40,7,0.175,1.7477308272807934,12;27;31;32;33;35;38,4.333333333333333,0.1875,0.30585289477413885,0.23199125081668864,5.31650657290994,0.12906982849071927,0.47145733666716005,0.7668301023092926
345,40,9,0.225,1.7715123811785742,2;3;9;10;11;17;24;33;38,4.5,0.18181818181818182,0.3985902857651792,0.06796825282614222,5.2664923696098604,0.144674060745481,0.43038058476076224,0.7301007069198081
346,40,3,0.075,0.8736935567979593,8;17;23,7.5,0.11764705882352941,0.06552701675984696,0.11344257731553213,4.177154205436855,0.06290032074339871,0.20340022901183127,0.8788115986703411
347,40,9,0.225,3.4007377662608804,10;11;20;22;25;27;32;34;38,3.5,0.2222222222222222,0.7651659974086982,0.20118168722636964,6.550358720400289,0.217161588182429,0.7611721249971739,0.693403574325059
348,40,1,0.025,1.7386351326460907,39,0.0,,0.04346587831615219,0.15603969394511052,4.307744570419134,0.04912119172876821,0.5028402889000415,0.9309936417794047
349,40,3,0.075,3.7151010989567967,15;29;30,7.5,0.11764705882352941,0.27863258242175964,0.3454614109412348,6.890172219372451,0.1338675921758356,0.7815912993037202,0.8272204553023911
350,40,3,0.075,0.9805232568584382,14;15;22,4.0,0.2,0.07353924426438282,0.14084814353360608,4.458118354027148,0.06785786833770924,0.29635761284786216,0.8749994445542939
351,40,4,0.1,2.017280303760072,15;26;31;36,7.0,0.125,0.20172803037600726,0.14340208814132976,4.8272125137696875,0.10596422496389787,0.5284188195779476,0.8292119942695118
352,40,7,0.175,1.654714801328319,2;13;22;27;28;32;39,6.166666666666667,0.13953488372093023,0.28957509023245576,0.12201531570491661,4.967089354910907,0.12774465934757448,0.4741033339478285,0.7676101320582719
353,40,6,0.15,1.4313761273066519,4;8;11;16;19;21,3.4,0.22727272727272727,0.2147064190959978,0.19920184595963492,4.640247895281334,0.10015918007119255,0.2046977554331605,0.799898137725992
354,40,8,0.2,1.0949861586247722,3;5;9;19;22;26;29;39,5.142857142857143,0.1627906976744186,0.21899723172495453,0.1410725363745431,4.37032209718946,0.09122461379516664,0.2599114515715656,0.7744585948224768
355,40,6,0.15,0.7468775159210371,2;5;14;17;35;38,7.2,0.12195121951219513,0.11203162738815561,0.1317689387433812,4.185639568231008,0.060255184443271916,0.17585609022955445,0.8262720233336649
356,40,10,0.25,3.580688915117673,1;13;17;25;26;32;33;36;37;39,4.222222222222222,0.19148936170212766,0.8951722287794184,0.014155948676370711,6.766318259006459,0.22658384089036998,0.781190414001132,0.677238889054215
357,40,4,0.1,1.0643006358964042,6;8;13;22,5.333333333333333,0.15789473684210528,0.10643006358964055,0.1768059545066861,4.394542546486971,0.07549084871647996,0.20976484345284202,0.8507084517858231
358,40,4,0.1,2.0623962542270626,1;5;9;31,10.0,0.09090909090909091,0.20623962542270619,0.20955889188657956,4.899961882030818,0.09268861407479442,0.5439250776846362,0.8384418097054871
359,40,7,0.175,0.7549581243355683,0;14;15;20;21;33;39,6.5,0.13333333333333333,0.1321176717587244,0.12648077141163933,4.305397807158705,0.0661587938160317,0.19964688006711923,0.8056986785110939
360,40,4,0.1,3.5823294819144635,12;27;30;32,6.666666666666667,0.13043478260869565,0.35823294819144647,0.09601968956458588,6.260298275752794,0.16601790074131303,0.7693986900581936,0.7898782469145602
361,40,11,0.275,3.3931935952457355,0;1;6;9;10;12;18;20;21;23;39,3.9,0.2040816326530612,0.9331282386925771,0.012619861744679217,6.626854121940903,0.24535742346856165,0.8401759697710717,0.6577400712252175
362,40,7,0.175,0.22845045732360592,5;7;13;18;27;31;39,5.666666666666667,0.15,0.03997883003163109,0.16186095545427331,4.00584390019302,0.040289843780767845,0.055195539719548777,0.8228489731215057
363,40,12,0.3,0.49203580552516285,1;2;3;6;15;17;20;22;27;31;32;36,3.1818181818181817,0.2391304347826087,0.14761074165754887,0.1684534173107818,4.154300734750932,0.058238927949428,0.18897806362329997,0.736247488878653
364,40,8,0.2,3.2180991623010917,0;2;3;10;17;19;21;34,4.857142857142857,0.17073170731707318,0.6436198324602181,0.1547796276245146,6.419042343713114,0.19652039013311548,0.7367712820133511,0.7160654488579867
365,40,3,0.075,1.4834287526665462,1;6;33,16.0,0.058823529411764705,0.11125715644999086,0.17872545878336304,4.48794030551247,0.07832523159449817,0.4039230895862671,0.8670581138830002
366,40,8,0.2,0.9448704090029025,3;5;9;17;18;19;20;21,2.5714285714285716,0.27999999999999997,0.18897408180058045,0.18444165178904953,4.73812198593073,0.07565023485765579,0.21770855823826088,0.7839139386914985
367,40,10,0.25,2.3606924053092313,7;15;17;18;20;21;22;24;34;39,3.5555555555555554,0.21951219512195122,0.5901731013273077,0.030102669371314894,5.870794646542454,0.1807842065088504,0.6972002238599827,0.698917415673762
368,40,7,0.175,2.4238460078508424,12;19;21;25;29;30;38,4.333333333333333,0.1875,0.42417305137389744,0.15982874311736164,5.661570927339728,0.17179721036990964,0.6516437436894551,0.7425022804475079
369,40,8,0.2,2.8046711549886365,3;8;9;12;21;23;28;31,4.0,0.2,0.5609342309977274,0.015239648518844517,5.964313801999228,0.2133606147205092,0.6419384557086646,0.7075335123851242
370,40,6,0.15,3.700918993009993,1;15;18;20;21;36,7.0,0.125,0.5551378489514989,0.22270767114067533,6.892472421697656,0.2003438254509753,0.7949159311230953,0.7405521328362644
371,40,10,0.25,0.9656207542877013,1;8;20;21;22;31;35;37;38;39,4.222222222222222,0.19148936170212766,0.24140518857192533,0.12884809277974435,4.576844278451929,0.09221816476175389,0.2914721063009596,0.7450353647817766
372,40,11,0.275,1.8091295926415367,6;13;14;16;24;25;26;28;36;37;38,3.2,0.23809523809523808,0.4975106379764226,0.06957997647595521,5.286504828597185,0.14611350617596428,0.520019528308804,0.7036735599613523
373,40,10,0.25,1.3512638941652868,2;3;6;7;8;12;20;22;24;31,3.2222222222222223,0.23684210526315788,0.3378159735413216,0.04208397579912443,4.880914274310377,0.1301578710347291,0.3400864633486715,0.7245547925979526
374,40,7,0.175,2.1486043379334645,9;17;25;33;37;38;39,5.0,0.16666666666666666,0.37600575913835627,0.0735640870727669,5.560566873950537,0.10448871409010012,0.3640392297320238,0.781562188855369
375,40,3,0.075,0.5830418364042775,4;12;20,8.0,0.1111111111111111,0.04372813773032084,0.19235591128638901,4.080011818301887,0.0490477318569948,0.09544606442866033,0.8896419357102741
376,40,11,0.275,1.6650947079905656,1;7;9;12;17;18;20;23;27;31;34,3.3,0.23255813953488372,0.45790104469740545,0.07633797512694779,4.88713935877599,0.1634230473218516,0.48590135328603296,0.6952057684711492
377,40,4,0.1,2.2437262571247003,0;4;19;20,6.666666666666667,0.13043478260869565,0.22437262571247,0.15664406606714615,5.52821068481999,0.11143267265893346,0.6678550577626846,0.8254689035298455
378,40,4,0.1,3.7713309149539627,12;13;17;21,3.0,0.25,0.3771330914953962,0.05156334909092816,6.954382040960186,0.1273128879999063,0.45782104733535484,0.8147881520495173
379,40,5,0.125,2.4801308116450174,3;4;5;7;26,5.75,0.14814814814814814,0.31001635145562717,0.26022491704381184,6.0189419320527175,0.11878311736762617,0.6250599993719719,0.8039986924058152
380,40,7,0.175,3.731848981069904,3;8;14;15;25;33;37,5.666666666666667,0.15,0.653073571687233,0.06418349032600829,6.854534251919787,0.2395318730159257,0.7830430205586956,0.7069476616796894
381,40,4,0.1,3.8748362527851046,5;16;19;38,11.0,0.08333333333333333,0.38748362527851055,0.07429500174596393,6.3821747392030925,0.16268516326097987,0.8080325623730177,0.791963055475701
382,40,8,0.2,0.7044421946136212,1;13;14;21;23;27;32;34,4.714285714285714,0.175,0.1408884389227243,0.1792930603387217,4.2401493868704065,0.07124344310282618,0.2328440056681288,0.786631392614478
383,40,10,0.25,2.767600403888119,1;7;8;10;22;26;28;29;37;38,4.111111111111111,0.1956521739130435,0.6919001009720297,0.14455137664971335,6.00013743258768,0.24181013754789663,0.6979054281406564,0.670326588371165
384,40,5,0.125,2.296228619981928,13;17;21;27;38,6.25,0.13793103448275862,0.2870285774977411,0.21535159191592948,5.042904442431142,0.12343609708306617,0.6311792260673937,0.8010021516811876
385,40,9,0.225,3.278016176472953,3;12;16;22;27;28;30;36;38,4.375,0.18604651162790697,0.7375536397064144,0.12806494929632362,6.428549118329736,0.26288244843465036,0.7377678597583547,0.6720961061487521
386,40,12,0.3,1.4118862434211563,0;4;8;11;13;19;23;25;29;33;35;37,3.3636363636363638,0.22916666666666669,0.423565873026347,0.2757012747734592,4.528587749936177,0.13325767754048456,0.2592708640752433,0.6977112459749956
387,40,9,0.225,2.217472652512389,0;5;8;11;17;25;31;34;38,4.75,0.17391304347826086,0.49893134681528756,0.06859591629598644,4.982708142582393,0.18256913122474333,0.6614758703923105,0.7104446792818535
388,40,5,0.125,2.638167833671736,6;10;11;22;31,6.25,0.13793103448275862,0.32977097920896703,0.11781378043140045,5.8419106773284115,0.14799196334374823,0.6514369996911711,0.7855509137491453
389,40,4,0.1,2.6502311794221467,4;9;36;37,11.0,0.08333333333333333,0.2650231179422146,0.08787853916642852,5.910628794777907,0.10289528478585415,0.4309519613708973,0.831327558306977
